artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,energy_scaled,valence_scaled,tempo_scaled,danceability_scaled,loudness_scaled
Sabrina Claudio,1L0vIfsP5YzIrPc9sByRgI,Cross Your Mind,0.0366,0.765,218040,0.614,0.000269,10,0.0639,-6.556,0,0.0888,97.973,4,0.552,62,0.1749862956567847,0.4324196911932885,-0.7063178129721561,0.9719505852779652,0.5263646671544012
Yxng Nunu,1Ynk9QAclPqN9BIXvw8RmK,#disagree,0.03,0.706,165486,0.534,9.35e-05,10,0.1119999999999999,-10.055,1,0.196,164.00799999999998,4,0.446,0,-0.13139433746632218,0.023553377365134413,1.479000890747713,0.6617035006797775,-0.006793770245762537
Don Williams,5eR86cYITuPR1DfoY2UVIX,Amanda,0.6409999999999999,0.628,190171,0.315,0.0003259999999999,8,0.113,-15.818,1,0.0318,112.836,3,0.585,26,-0.9701113206408278,0.5597082605926191,-0.21445150126793225,0.25154633799064857,-0.8849281156979328
Eric Biddines,37MMKOu2N3DqHtpo3SIyGb,Elbows,0.0397,0.857,157962,0.625,0.0019199999999999,6,0.143,-5.228,1,0.0726,113.978,4,0.2269999999999999,4,0.21711363271121198,-0.821179855921335,-0.1766589070429291,1.4557257002446302,0.7287180266478044
Paradisi,6wVAJW34KMcIMov7jFF7dd,Sonata VI in A major - Toccata,0.984,0.183,175588,0.331,0.904,4,0.131,-17.77,1,0.0457,162.25799999999998,4,0.602,0,-0.9088351940162064,0.6252811599801533,1.42108754583199,-2.08845285940246,-1.1823631742304048
Don Q,0cuxvSXrd7lFySIey8gJT6,Victory (feat. Trap Manny),0.299,0.825,172864,0.7709999999999999,0.0,6,0.208,-4.281000000000001,0,0.331,135.02700000000002,4,0.325,35,0.7762582881608819,-0.44317137709907906,0.5199228056033885,1.2874560950388334,0.8730166949010066
Ernesto Carrera,74ut8Dj3nrxomxMww09Y7a,Interestelar,0.106,0.5539999999999999,236308,0.695,0.868,8,0.102,-8.314,0,0.0654,129.977,4,0.0377,0,0.48519668669393046,-1.5513533767484058,0.3528014388465873,-0.13757712404775638,0.25849026505394734
Sasha,4SZz4XA7dqM6L6Ap0dpnaC,True (Michael Mayer Remix),0.00584,0.7340000000000001,404197,0.6579999999999999,0.911,4,0.114,-12.302,0,0.0475,125.022,4,0.2739999999999999,0,0.34349564387449333,-0.6398900752616817,0.18882393938521153,0.8089394052348502,-0.3491793114970252
JustLuke,4NACjT1OVK4LfjKaI5Dt8Q,Stranger,0.00306,0.624,220020,0.949,0.63,9,0.642,-4.481,1,0.184,126.039,4,0.3929999999999999,7,1.4579551968597952,-0.18087977954894294,0.22247986611623444,0.23051263733992397,0.8425417913628436
T-Fest,5OV9LA5cRghuGJKzbsGJoz,Улыбнись солнцу,0.225,0.516,219181,0.711,0.241,2,0.195,-5.662999999999999,0,0.0324,100.012,4,0.168,31,0.5464728133185519,-1.0487563890898353,-0.6388404928103507,-0.3373972802296394,0.6624351114522996
William Bolton,6yq4UaftAO6oXqTsvqqbDL,Human Nature,0.0784,0.624,204565,0.669,0.0,4,0.5539999999999999,-8.728,0,0.249,115.129,4,0.619,17,0.385622980928921,0.6908540593676875,-0.1385684727583589,0.23051263733992397,0.19540721472994976
StackUpGang,0ggDHS6SIxjNhGGPYjhYne,Playin With Choppers,0.768,0.628,96052,0.1669999999999999,0.949,10,0.1,-22.993,1,0.165,80.92699999999999,5,0.7490000000000001,0,-1.5369154919185761,1.192293878213537,-1.2704268857912506,0.25154633799064857,-1.9782152801295345
Chance the Rapper,5H0NU2sHWUnWCcZyYlX46X,65th & Ingleside,0.0394,0.792,273600,0.555,6.39e-06,0,0.107,-7.037999999999999,1,0.34,99.954,4,0.084,65,-0.05096942127150651,-1.3727636566517687,-0.6407599065275578,1.1139280646703562,0.45292014962742816
Abraham Vazquez,5Pji2TgKzE9Hhzw1WhlLGz,Mientras Duermen - En Vivo,0.73,0.589,138325,0.527,2.08e-06,10,0.0546,-8.401,1,0.0659,124.532,3,0.953,54,-0.15820264286459407,1.979168670863946,0.17260820280880876,0.04646775664608381,0.24523368201484644
Noah,5ceEaDSTtQR6HQ9yfEB6Sj,Yamamoto - KMN Street EP,0.377,0.7809999999999999,188936,0.705,0.0,7,0.1639999999999999,-4.821000000000001,0,0.0974,93.973,4,0.276,45,0.5234942658343189,-0.6321756165102067,-0.8386911727795231,1.056085387880863,0.7907344553479662
Samson Oxmoor,05QnVyxuECOw1vtefGriOm,The Fox and the Crow,0.182,0.818,75559,0.0376,0.0,7,0.17,-38.936,1,0.594,43.662,4,0.515,2,-2.0324861659952016,0.28970220429100824,-2.5036501990966333,1.2506471189000654,-4.4075222156742075
QuietKind,3Me9f5bcv8SjA1crJPf6Pc,Stray,9.29e-05,0.4579999999999999,227000,0.977,5.84e-05,8,0.253,-3.229,1,0.105,150.048,4,0.347,19,1.5651884184528828,-0.3583123308328585,1.017017865020003,-0.6423859396651462,1.0333146875117447
Ludwig van Beethoven,0LprEGQyEtufj2iMVAKbFX,"Symphony No. 5 in C Minor, Op. 67 ""Fate"": I. Allegro con brio",0.98,0.319,448187,0.315,0.916,0,0.129,-13.957,0,0.0487,93.658,4,0.165,35,-0.9701113206408278,-1.0603280772170471,-0.8491155748643532,-1.3733070372778247,-0.6013591382753252
Sigrid,7sKhiUAsdwtcTcJggB1q2Y,In Vain,0.369,0.624,247962,0.365,0.0,7,0.357,-7.78,1,0.0395,76.764,4,0.359,65,-0.7786234249388859,-0.3120255783240109,-1.4081944600107679,0.23051263733992397,0.33985825750084286
Indica,7B4CPqkiWyRSPqqqintc3s,Money Mayweather,4.5e-05,0.753,160522,0.5489999999999999,0.0,1,0.104,-9.078,0,0.244,144.14600000000002,4,0.541,0,-0.07394796875573999,0.38999016806017817,0.8217009726242334,0.9088494833257914,0.14207613353816434
Carmen María,2P1uMbosnKBP3qACVdKtkw,No Me Hace Falta Nada,0.687,0.562,213720,0.251,0.0,11,0.0989,-11.83,1,0.0305,136.151,4,0.303,0,-1.2152158271393134,-0.5280304233652997,0.5571197197092584,-0.09550972274630659,-0.2772585391469603
Bandman Fari,518vC1HQf9Ym2W4K0FsCUM,Nobody (feat. Burberry Shorty),0.416,0.777,161877,0.79,0.0,5,0.1119999999999999,-6.246,0,0.409,130.904,4,0.516,0,0.8490236885276203,0.29355943366674553,0.3834789649819444,1.035051687230139,0.5736007676385539
South of Royal,4PF2t0Ge3164XUJDN5zue1,Hold Fast,0.1119999999999999,0.691,171840,0.5720000000000001,0.0004759999999999,0,0.13,-8.575,1,0.0409,106.024,4,0.276,29,0.014136463267153792,-0.6321756165102067,-0.43988333301987814,0.5828271232395603,0.2187205159366446
Manic Street Preachers,0SuJEvig2vYsCGLA4lziIu,Distant Colours,0.0184,0.504,209827,0.911,1.18e-06,6,0.336,-4.321000000000001,0,0.0645,128.453,4,0.67,19,1.3124243961263198,0.8875727575302901,0.3023671887599805,-0.40049838218181316,0.8669217141933739
Tenacious D,2XaKDjo8ichbaf2douhaA7,POST-APOCALYPTO THEME (REPRISE),3.2200000000000003e-05,0.517,39693,0.965,0.000673,1,0.206,-2.656,1,0.257,147.959,5,0.25,38,1.5192313234844168,-0.7324635802793766,0.9478858778606056,-0.3321388550669582,1.120625286148582
Andrei Krylov,4n6Sm2IaQWADUIz2uMAbKI,The Ballad of the Knight on the White Horse,0.983,0.353,147156,0.216,0.8420000000000001,10,0.0964,-17.129,0,0.0505,77.188,4,0.609,5,-1.349257354130673,0.6522817656103145,-1.3941628838711868,-1.194520581746666,-1.0846911083905924
Los Panchos,46NPQlEEll6R4i6dpUfoM9,"Tú, solo tú",0.852,0.516,173800,0.332,4.58e-05,7,0.141,-8.482999999999999,1,0.0556,99.14,3,0.423,9,-0.9050054361021675,-0.06516289827682359,-0.6676978852483567,-0.3373972802296394,0.23273897156419973
Denis Solee,73EgFgKuLrGgoqlHrgfvF3,Exactly Like You,0.66,0.5760000000000001,175520,0.293,0.00747,5,0.157,-13.413,0,0.0391,103.332,4,0.833,27,-1.0543659947496824,1.5163011457754698,-0.5289706041702363,-0.02189177046877053,-0.5184674006515214
Noman Ali,5nV9IZKSIzZId94Gi6vNfX,Buck Buck,0.145,0.927,184227,0.882,0.00121,1,0.0596,-4.848,1,0.0792,109.972,4,0.8859999999999999,0,1.2013614166191933,1.7207343026895465,-0.30923082689000714,1.8238154616323106,0.7866203433703143
Slick Grip,7t30Z53GRu0BtatwqwvRbu,Mr. Brightside,1.6800000000000002e-05,0.361,224366,0.95,6.94e-05,1,0.258,-3.0010000000000003,1,0.0415,73.962,4,0.457,28,1.4617849547738342,0.06598290049824476,-1.5009219985558282,-1.1524531804452167,1.0680560775452506
Ferentz and The Felons,2dkrMoY81422UiwrFLhsQw,Hudson County,0.000664,0.387,224432,0.617,3.65e-06,0,0.1159999999999999,-7.232,1,0.0302,182.192,3,0.1159999999999999,9,0.18647556939890123,-1.2493323166281756,2.080770184432004,-1.0157341262155068,0.42335949319540983
J3 EDC,54bi2uKe51cOacFMFgY7zE,Flapper,1.5399999999999998e-05,0.8029999999999999,471249,0.489,0.809,10,0.11,-11.429,0,0.348,129.976,4,0.151,0,-0.30373344359807003,-1.1143292884773695,0.35276834550663533,1.1717707414598482,-0.21615635755294324
Scary Pockets,4lI8kOinykIRvgXeIPygEC,Larry Pockets,0.102,0.644,209934,0.53,0.877,7,0.0638,-11.94,1,0.0686,166.985,4,0.6940000000000001,22,-0.14671336912247754,0.9801462625479853,1.577519763784347,0.3356811405935469,-0.2940197360929499
Deget,5KHHlcLu829Yy9Z5c6NIGY,Zadufany,0.477,0.627,179278,0.216,0.897,7,0.122,-22.542,0,0.0329,133.02,4,0.434,0,-1.349257354130673,-0.022733375143713243,0.453504472320042,0.24628791282796741,-1.9094943726509772
The Coronas,6kxtW3MFGubBizM1o0NvjZ,Is There Still Time?,0.451,0.408,201216,0.469,3.74e-05,11,0.0783,-8.542,0,0.039,119.925,4,0.226,0,-0.3803286018788469,-0.8250370852970719,0.020147185650673863,-0.9053071977992031,0.22374887502044144
Antonio Spaziani,58dt2HUj8ZgfPEDgRU1lGq,When I Watch Her Eyes,0.0469,0.4629999999999999,368222,0.514,0.885,6,0.121,-11.955,1,0.0301,180.048,4,0.204,0,-0.20798949574709902,-0.9098961315632926,2.0098180635752554,-0.6160938138517406,-0.29630535385831225
Elly Mangat,7oqtGCbZ1Vd8e2I6wTvT5P,Thug Life,0.063,0.6459999999999999,180976,0.616,0.0,8,0.318,-6.287999999999999,0,0.282,171.861,4,0.401,32,0.1826458114848624,-0.15002194454304407,1.7388828893895265,0.3461979909189086,0.5672010378955399
Clean Bandit,0PViHCKLy5Ryr9cxmxlmHB,Mama (feat. Ellie Goulding) - Morgan Page Remix,0.627,0.792,177506,0.741,0.0,1,0.1939999999999999,-4.32,0,0.04,112.061,4,0.544,57,0.6613655507397171,0.40156185618739004,-0.2400988397306093,1.1139280646703562,0.8670740887110648
Vance Joy,6Od2OWvoT4embWAgIGeFRd,Like Gold,0.2239999999999999,0.477,224400,0.7120000000000001,8.36e-06,7,0.118,-6.759,1,0.0653,109.965,4,0.407,68,0.5503025712325912,-0.12687856828862046,-0.3094624802696697,-0.5424758615742041,0.49543264006316556
JBJ,6gjwf5Z9f58zjyrgHUjZsP,Wonderful Day,0.0909,0.722,236726,0.856,0.0,0,0.152,-2.568,1,0.1169999999999999,92.989,4,0.628,28,1.1017877108541836,0.7255691237493233,-0.8712550192921352,0.7458383032826759,1.1340342437053739
SEVENTEEN,28teoB4Tqk3Oh3YrLnM4uh,CALL CALL CALL!,0.103,0.613,199197,0.875,0.0,5,0.115,-3.679,0,0.239,129.937,4,0.6579999999999999,57,1.1745531112209215,0.8412860050214419,0.3514777052485139,0.17266996055043135,0.9647461545508776
Volbeat,2kfkb4JB5zi6pQA3uYz6Ch,Let It Burn - Live from Telia Parken,1.19e-05,0.3279999999999999,229878,0.939,0.0935,7,0.99,-6.2170000000000005,1,0.0641,108.728,4,0.391,44,1.419657617719407,-0.18859423830041713,-0.3503989417900983,-1.3259812108136948,0.5780196286515876
Johann Sebastian Bach,7q75t3xdCpThYp97Fnl5Uh,"Prelude and Fugue in A Minor, BWV 551: I. Prelude",0.91,0.1669999999999999,143360,0.0579,0.903,9,0.0777,-18.72,0,0.0362,130.125,4,0.119,1,-1.9547420803402134,-1.2377606285009632,0.3576992531594598,-2.1725876620053586,-1.3271189660366796
Sha Hustle,1L5bBaO18BgobxTxjnQOXz,Undecided,0.741,0.6609999999999999,215423,0.495,0.000428,8,0.129,-6.475,0,0.0359,115.97,4,0.8029999999999999,0,-0.280754896113837,1.4005842645033506,-0.1107369738588602,0.4250743683591259,0.5387070030873573
Leo,6GyohcCelxmQVjlFT8Rl95,Snakes,0.0404,0.7859999999999999,117316,0.488,0.0,2,0.085,-9.876,1,0.231,85.066,4,0.345,1,-0.30756320151210886,-0.36602678958433316,-1.1334535517305775,1.0823775136942688,0.020481268420893498
Rayy Dubb,51JFY5H8YUobUxPnaSvZF2,I Wish,0.2789999999999999,0.775,229247,0.497,0.0,3,0.0936,-7.511,0,0.222,74.954,4,0.631,45,-0.2730953802857593,0.7371408118765351,-1.4680934053236014,1.0245348369047766,0.38084700275967226
Star Cast,05oewECqklXgHIeqCaThFj,There Is No Us - From “Star” Season 3,0.865,0.713,154267,0.317,0.0,4,0.142,-7.581,1,0.0464,81.57300000000001,4,0.733,47,-0.9624518048127502,1.1305782082017397,-1.2490485881823605,0.6985124768185456,0.37018078652131514
Wolfgang Amadeus Mozart,2jioWriQ51Df1d1BT6N755,"12 Duos for 2 French Horns, K. 487: No. 3, Andante - Arr. for Horn and Chamber Orchestra",0.996,0.376,159157,0.0036299999999999,0.943,3,0.103,-32.538000000000004,1,0.0443,63.092,4,0.6970000000000001,13,-2.1625830423351013,0.9917179506751973,-1.8606466038323481,-1.0735768030049995,-3.43263005148837
Josh A,6aFhS9cXE3DT8cKPp3ebNS,Ninja,0.233,0.728,189038,0.715,0.0,11,0.2739999999999999,-7.563,1,0.168,113.016,4,0.172,35,0.5617918449747072,-1.0333274715868863,-0.20849470007660048,0.7773888542587628,0.3729235278397499
goosetaf,2Tlx74sltDWyhBXck2i6TM,jasmine,0.157,0.857,132923,0.7040000000000001,3.8e-06,4,0.0673,-8.373,0,0.1169999999999999,129.971,4,0.936,33,0.5196645079202804,1.9135957714764122,0.35260287880687624,1.4557257002446302,0.24950016851018936
TRISHES,5m98S8mqF0ALNUg2G6B7Md,Hydra,0.0377,0.437,170176,0.392,0.0,8,0.192,-8.588,1,0.148,85.024,4,0.1369999999999999,2,-0.6752199612598373,-1.1683304997376922,-1.1348434720085547,-0.7528128680814498,0.21673964720666403
Mikaeli,0rspLqnsTqwzwtgt6aHAGY,Looking Upon the Stars,0.953,0.428,38801,0.161,0.943,2,0.59,-19.364,0,0.0297,52.783,4,0.49,19,-1.5598940394028087,0.1932714698975756,-2.2018058453958846,-0.8001386945455801,-1.425248155429565
_XPRESSWINDOW,0DDhCcUZCnnc2tFlhFUcHe,Crescent Peaks,0.111,0.3829999999999999,500000,0.591,0.797,10,0.11,-11.130999999999998,1,0.0383,120.015,4,0.149,10,0.08690186363389135,-1.122043747228844,0.023125586246339733,-1.0367678268662321,-0.17074875128107994
Vibe,46pOXb2YmpuDe8nOUfofMU,Floor It,0.00132,0.59,125914,0.557,0.25,5,0.141,-16.072,1,0.0289,123.561,4,0.5429999999999999,0,-0.04330990544342883,0.3977046268116523,0.1404745697155708,0.051726181808764954,-0.9236312431913999
Sorriso Maroto,1gGnjP9L76KVV4xFOCJxIW,Faz Assim - Ao Vivo,0.289,0.556,234627,0.716,0.0,5,0.696,-9.171,1,0.0318,147.977,4,0.649,6,0.5656216028887461,0.8065709406398066,0.9484815579797388,-0.12706027372239348,0.1279053033929185
DJ Rod Skii,1YgCxzjvkV00DGQ0GQBZWW,My Soul N Fusion,0.00151,0.83,186253,0.4,0.872,1,0.0984,-11.329,1,0.045,125.033,4,0.337,0,-0.6445818979475265,-0.3968846245902314,0.18918796612468164,1.3137482208522393,-0.20091890578386176
Ron Komie,6btvhcjsl4BHJJCt3LGYRw,Lets Put the Top Down Today,0.0008119999999999,0.608,88321,0.6890000000000001,0.866,7,0.146,-8.816,1,0.0337,142.031,4,0.885,0,0.46221813920969784,1.7168770733138097,0.7517085586260878,0.14637783473702562,0.18199825717315785
Cherokee,3GQQzP0fhYLMTV48Z7ALT3,Onset,0.201,0.939,270039,0.696,8.32e-06,7,0.0715,-8.395,1,0.423,112.059,4,0.733,27,0.4890264446079693,1.1305782082017397,-0.2401650264105133,1.8869165635844838,0.24614792912099137
Project Destati,6tL2Yju4kQIL97f8lNgejd,Dearly Beloved II: Theme and Variations,0.893,0.241,830373,0.264,0.843,7,0.107,-12.281,1,0.0328,147.878,3,0.0863,31,-1.1654289742568085,-1.363892029087573,0.9452053173245059,-1.7834641999669538,-0.3459794466255182
Project Pat,3TMj3SR7smfJl488uPtyvz,Do Ya Thing,0.0996,0.6970000000000001,139598,0.657,0.0,0,0.141,-3.327,1,0.0757,180.017,4,0.351,10,0.3396658859604549,-0.34288341332990935,2.008792170036748,0.6143776742156478,1.0183819847780449
Armin van Buuren,0FyGA8CGijav4zh7gCEWC1,Lifting You Higher (ASOT 900 Anthem) [ASOT 895],0.0001899999999999,0.389,176700,0.893,0.8390000000000001,9,0.426,-11.622,0,0.0442,137.13,4,0.174,20,1.2434887536736206,-1.0256130128354115,0.5895180995221111,-1.0052172758901445,-0.2455646394672706
Aflacko,18KdzSa1OE3Wb7VSa1Prqr,Cut It Out (feat. Ty Dolla $ign),0.846,0.688,169796,0.441,0.0,9,0.0992,-11.06,0,0.228,90.52,4,0.583,0,-0.4875618234719342,0.5519938018411445,-0.9529624756332328,0.5670518477515168,-0.15993016052503234
Candyboy,02g9Vqzy8wF8MgYwKR37T3,Nine,0.0287,0.627,203998,0.7609999999999999,0.0952,11,0.722,-6.996,1,0.0289999999999999,99.92,4,0.373,14,0.7379607090204936,-0.25802436706368864,-0.6418850800859202,0.24628791282796741,0.4593198793704423
Renee Elise Goldsberry,4LZXzrdzNjNNhXj6rW3XTO,Muppet Babies Theme 2018,0.108,0.655,61600,0.944,0.0,7,0.355,-5.517,1,0.215,168.2,4,0.799,42,1.4388064072896012,1.3851553470004019,1.6177281718258338,0.39352381738303954,0.6846817910351586
Joji,688ju6XT9P1vKt3sNEzuGS,Pills (HWLS Remix),0.805,0.4629999999999999,201600,0.6679999999999999,0.621,8,0.184,-8.269,0,0.0381,122.015,4,0.0515,46,0.3817932230148817,-1.498123611363231,0.08931226615002323,-0.6160938138517406,0.26534711835003405
Kareen Lomax,1ubepXMxZc2VqDnvJMd0fG,Clothes,0.295,0.525,195320,0.416,2.43e-05,4,0.1989999999999999,-9.639,1,0.0882,130.529,5,0.258,17,-0.5833057713229053,-0.7016057452734782,0.3710689625000037,-0.2900714537655091,0.05659402911361681
John Prine,5yLE09MZdz6Xhfu7JBrJDo,Donald and Lydia,0.769,0.5329999999999999,270733,0.2289999999999999,1.43e-06,0,0.1159999999999999,-14.35,1,0.0293,135.1,3,0.306,4,-1.2994705012481684,-0.5164587352380878,0.5223386194198723,-0.24800405246406046,-0.6612423237278156
VAPERROR,4FohNG7LoOLwpR768U3FEy,Sentience Keys,0.00932,0.591,204135,0.508,0.894,11,0.0648,-14.762,0,0.12,164.956,4,0.5479999999999999,19,-0.23096804323133205,0.4169907736903389,1.5103733770220593,0.056984606971446104,-0.7240206250164317
Infuriation,6xfI416Cy02bEs6XkeLlT2,Crowded Hallway,0.996,0.143,67663,0.13,0.975,9,0.0655,-10.385,0,0.0429,65.374,4,0.0396,0,-1.6786165347380129,-1.5440246409345049,-1.7851276020622453,-2.298789865909706,-0.057077361083731695
INFINITE,6F60TOJLVCcAY62RfmSZ4i,Begin,0.178,0.6709999999999999,90686,0.6629999999999999,0.915,2,0.109,-5.187,1,0.0324,109.995,4,0.5579999999999999,27,0.3626444334446875,0.4555630674477119,-0.3084696800711144,0.47765861998593734,0.7349653818731277
The Hope County Choir,0ibvvi2G2yKmMgvDUxDAsP,Now He's Our Father - Choir Version,0.69,0.657,144870,0.318,0.0,0,0.155,-10.564,1,0.031,99.982,4,0.85,37,-0.9586220468987113,1.581874045163004,-0.639833293008906,0.40404066770840186,-0.08435239975038773
Smileyface,1JiViQL4moPSXubkI6ePiG,Love Yourself,0.205,0.792,215304,0.735,0.0241,0,0.4429999999999999,-6.0760000000000005,1,0.1369999999999999,97.978,4,0.7709999999999999,17,0.6383870032554841,1.277152924479757,-0.7061523462723971,1.1139280646703562,0.5995044356459927
Iamsu!,1USCejBVxJ02qK8eRBWDmX,That's Right (feat. Show Banga),0.283,0.6659999999999999,185783,0.802,0.0,1,0.0986,-7.541,0,0.103,96.06,4,0.6829999999999999,17,0.8949807834960865,0.9377167394148745,-0.7696253723000293,0.4513664941725316,0.3762757672289478
Johann Sebastian Bach,25CWppwwIuw9TkFbHvpT8u,"Unaccompanied Cello Suite No. 2 in D Minor, BWV 1008: IV. Sarabande",0.949,0.1939999999999999,247187,0.0139,0.925,2,0.104,-29.692,0,0.0459,108.011,1,0.057,39,-2.123251428557922,-1.4769088497966758,-0.37412686653556876,-2.030610182612968,-2.9989721741403086
Arrol Corelli,5LP96D8VkLjcJyviX2pVv8,'Em Peru Matta,0.00689,0.556,252990,0.898,2.32e-05,2,0.0767,-5.843999999999999,1,0.114,193.98,4,0.611,1,1.2626375432438148,0.6599962243617891,2.470874475784314,-0.12706027372239348,0.634855323750262
Spectrum,2Z3cBIZVUjwqDRelSUU2JO,Home (feat. Ria Choony),0.0216,0.632,200250,0.498,0.0,10,0.113,-6.136,0,0.0377,160.224,4,0.532,36,-0.26926562237172047,0.3552751036785424,1.3537756923699442,0.27258003864137315,0.5903619645845437
AJR,1hxdBkpmtdJhP6CiBQW4Hm,Netflix Trip,0.0427,0.486,237787,0.733,0.0,7,0.162,-3.511,1,0.0409,94.948,4,0.4679999999999999,52,0.6307274874274065,0.10841242363135468,-0.8064251663264775,-0.4951500351100738,0.9903450735229347
Wolfgang Amadeus Mozart,24Abk2WvwXlVM0FDJSwji8,"Preludes & Fugues, K. 404a: Prelude No. 3 (After BWV 882)",0.972,0.203,177000,0.181,0.899,5,0.127,-17.192,1,0.0408,84.66799999999999,4,0.134,2,-1.4832988811220322,-1.1799021878649036,-1.1466247010314108,-1.9832843561488371,-1.0942907030051134
Matt Burton,6YxzMZZ4iUC5tHPOEKxnaK,Kreme / Fuuhk,0.488,0.511,262588,0.0932,0.434,9,0.108,-24.561,0,0.0864,88.575,4,0.186,17,-1.819551625974642,-0.979326260326564,-1.0173290218395648,-0.3636894060430451,-2.2171385238687336
Franz Schubert,5NRdUcyPZDgJCK1qxoBWqz,"Winterreise, D. 911 ""Winter Journey"": III. Gefrorne Tränen ""Frozen Tears """,0.992,0.3829999999999999,160987,0.0461,2.44e-06,5,0.0809,-24.671,1,0.0568,85.744,4,0.0714,4,-1.9999332237258713,-1.4213647467860586,-1.1110162672432289,-1.0367678268662321,-2.233899720814723
Rico Cash,4Z0c3mqkhd3ETkTtJzas8t,Trapper of the Year,0.061,0.529,185652,0.536,0.0,0,0.596,-9.31,0,0.508,149.72799999999998,4,0.503,2,-0.1237348216382445,0.24341545178216056,1.0064279962354128,-0.26903775311478445,0.10672524543389496
Lil Ramen Noodle,4jE4tO8qBsqrvLdhwZUfIP,Grime Language,0.000842,0.613,208013,0.902,0.823,4,0.063,-7.767,0,0.0576,166.00799999999998,4,0.657,12,1.2779565748999702,0.8374287756457051,1.5451875706513967,0.17266996055043135,0.34183912623082346
Good Charlotte,2bx5Xb3NJtzioPrtoAV7y1,Cold Song,0.00615,0.233,222946,0.7,2.24e-06,2,0.113,-4.498,1,0.0309,153.314,4,0.217,45,0.5043454762641246,-0.8597521496787076,1.1251007133027178,-1.825531601268403,0.8399514245620997
Above & Beyond,7493dasVFyRDTP1y738G1l,Group Therapy (Messages Pt. 7) [ABGT272],0.0256,0.557,44130,0.838,0.0,1,0.299,-8.97,1,0.131,125.795,4,0.7859999999999999,3,1.0328520684014844,1.3350113651158164,0.21440509116798506,-0.12180184855971234,0.15853258144877225
Starringo,3uPzYuWDEvsIbubAky4Ib6,Play Slow,0.0201,0.885,290038,0.733,0.00146,2,0.0835,-4.435,1,0.296,77.508,4,0.385,13,0.6307274874274065,-0.21173761455484097,-1.3835730150865975,1.6029616047997024,0.8495510191766211
Albin Myers,4M7gxCtzUuWZgmjB4ynSfm,Dumb,0.0109,0.875,169134,0.616,0.0161,8,0.0737,-8.057,1,0.246,127.052,4,0.348,30,0.1826458114848624,-0.3544551014571212,0.2560034194874503,1.5503773531728908,0.29765051610048693
Joji,4wJ8dJKBAxdDe5cUx8K779,R.I.P. (feat. Trippie Redd),0.618,0.716,158726,0.515,0.257,11,0.136,-9.651,0,0.0305,99.284,4,0.3829999999999999,71,-0.20415973783306018,-0.219452073306316,-0.6629324442952913,0.714287752306589,0.05476553490132695
Aly & AJ,5R6POw0G6lOqrXb7jg00jd,Church,0.0109,0.589,194613,0.607,4.89e-06,11,0.0999,-6.899,0,0.0511,107.72,4,0.147,56,0.14817799025851283,-1.1297582059803186,-0.38375702846155463,0.04646775664608381,0.47410020758645144
Lobster Bologna,6J3leOJHFO7OwibNE0tV8a,Somebody,0.821,0.736,31714,0.118,0.7120000000000001,11,0.415,-15.577,1,0.0447,70.039,4,0.6659999999999999,36,-1.7245736297064789,0.8721438400273404,-1.6307471711869035,0.819456255560212,-0.8482058569344463
NADINE,3bIaxF1LriigwygOr6HxAH,Plinth,0.602,0.6609999999999999,266320,0.351,0.13,2,0.286,-11.706,1,0.0387,118.315,4,0.432,12,-0.8322400357354297,-0.03044783389518785,-0.03313309167179133,0.4250743683591259,-0.25836409895329904
Unknown Artist,3qAiMDSFhFDREOR6P7WhBs,Urban Code,0.244,0.799,293380,0.785,0.905,11,0.106,-11.720999999999998,0,0.0605,131.00799999999998,4,0.8370000000000001,0,0.8298748989574262,1.5317300632784194,0.38692067233693545,1.1507370408091242,-0.2606497167186611
Ava Max,0klliApfLZ06rwljBTYEPc,My Way,0.0623,0.685,141598,0.621,0.0,9,0.0901,-4.877,0,0.0412,100.004,4,0.396,37,0.2017946010550566,-0.16930809142173062,-0.6391052395299653,0.551276572263474,0.7822014823572806
Ozuna,6sR4WtcYJOCXzDsDfY9PwV,Cama Vacia,0.132,0.647,201050,0.85,1.15e-06,9,0.0809,-2.185,0,0.212,175.797,4,0.316,79,1.0788091633699504,-0.4778864414807148,1.869138275439976,0.3514564160815904,1.1923936839809561
Anna Burch,2kIYoP6mrqaFjL1JHRTnMx,Tea-Soaked Letter,0.00149,0.469,220060,0.823,0.0054399999999999,4,0.218,-6.109,1,0.0362,154.55700000000002,4,0.77,36,0.9754056996909017,1.2732956951040202,1.1662357348628578,-0.5845432628756534,0.5944760765621958
Hins Cheung,27RQbXMyZMqOjFvSg5slg4,缺,0.642,0.5660000000000001,280714,0.428,0.0,10,0.102,-10.01,1,0.0347,120.015,3,0.253,46,-0.5373486763544392,-0.7208918921521648,0.023125586246339733,-0.074476022095582,6.308305032415379e-05
Frédéric Chopin,5mkrSsga3ecGRsJ22G4BJW,"Mazurka in A Minor, Op. 7 No. 2",0.995,0.489,228333,0.0733,0.857,9,0.0655,-24.773000000000003,1,0.0631,69.538,3,0.1,10,-1.895763808464015,-1.311047986639972,-1.6473269345027763,-0.4793747596220304,-2.249441921619187
